date,time,build,subject,trialcode,blocknum,trialnum,latency,response,correct,stimulus1,blockcode,stimulusitem2,stimulusitem3,stimulusitem4,stimulusitem5
120616,11:26:59,4.0.9.0,1,whiteindirect,6,58,2351,plus2,0,w09.bmp,Judgeindirect,blacksquare2.gif,pic17.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,59,3351,minus1,0,b05.bmp,Judgeindirect,blacksquare2.gif,pic16.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,60,2741,plus1,0,w05.bmp,Judgeindirect,blacksquare2.gif,pic21.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,61,1979,minus2,0,b09.bmp,Judgeindirect,blacksquare2.gif,pic22.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,62,2290,minus1,0,w02.bmp,Judgeindirect,blacksquare2.gif,pic32.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,63,2340,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic20.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,64,3400,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic52.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,65,1503,plus2,0,b10.jpg,Judgeindirect,blacksquare2.gif,pic54.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,66,1793,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic10.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,blackindirect,6,67,2050,plus2,0,b02.bmp,Judgeindirect,blacksquare2.gif,pic27.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,68,1740,plus2,0,b12.jpg,Judgeindirect,blacksquare2.gif,pic69.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,69,1525,plus1,0,w01.bmp,Judgeindirect,blacksquare2.gif,pic2.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,whiteindirect,6,70,1775,minus1,0,w03.bmp,Judgeindirect,blacksquare2.gif,pic41.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,71,2129,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic73.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,neutral,6,72,1746,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic43.bmp,Mask.bmp,0
120616,11:26:59,4.0.9.0,1,sesso,7,1,25785,2,1,0,demo,0,0,0,0
120616,11:26:59,4.0.9.0,1,anni,7,1,25785,20,1,0,demo,0,0,0,0
120616,11:26:59,4.0.9.0,1,etnia,7,1,25785,Caucasico/Europeo,1,0,demo,0,0,0,0
120616,11:39:55,4.0.9.0,2,practice,1,1,25854,57,1,sample.bmp,orient1,blacksquare2.gif,pic76.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,1,17256,plus1,0,b11.bmp,Judgeindirect,blacksquare2.gif,pic19.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,2,6745,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic10.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,3,6408,plus1,0,b09.bmp,Judgeindirect,blacksquare2.gif,pic63.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,4,7872,plus2,0,b08.bmp,Judgeindirect,blacksquare2.gif,pic58.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,5,6010,minus1,0,b10.jpg,Judgeindirect,blacksquare2.gif,pic42.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,6,4110,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic14.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,7,9912,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic12.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,8,4261,minus2,0,w03.bmp,Judgeindirect,blacksquare2.gif,pic64.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,9,5027,plus1,0,w02.bmp,Judgeindirect,blacksquare2.gif,pic66.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,10,2988,minus1,0,b03.bmp,Judgeindirect,blacksquare2.gif,pic70.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,11,6785,plus1,0,b02.bmp,Judgeindirect,blacksquare2.gif,pic57.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,12,7315,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic18.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,13,4357,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic75.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,14,2641,plus2,0,w01.bmp,Judgeindirect,blacksquare2.gif,pic59.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,15,847,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic62.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,16,1119,plus2,0,w04.bmp,Judgeindirect,blacksquare2.gif,pic39.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,17,2955,plus1,0,b05.bmp,Judgeindirect,blacksquare2.gif,pic11.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,18,2557,plus2,0,w06.bmp,Judgeindirect,blacksquare2.gif,pic60.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,19,3326,minus1,0,w08.bmp,Judgeindirect,blacksquare2.gif,pic31.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,20,1071,minus1,0,b01.bmp,Judgeindirect,blacksquare2.gif,pic71.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,21,1522,plus1,0,b07.bmp,Judgeindirect,blacksquare2.gif,pic61.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,22,2864,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic33.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,23,1781,minus2,0,b10.bmp,Judgeindirect,blacksquare2.gif,pic45.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,24,3151,plus1,0,b04.bmp,Judgeindirect,blacksquare2.gif,pic25.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,25,3226,minus1,0,b12.bmp,Judgeindirect,blacksquare2.gif,pic32.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,26,5096,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic47.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,27,616,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic29.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,28,1739,minus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic16.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,29,4039,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic69.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,30,2815,minus2,0,w05.bmp,Judgeindirect,blacksquare2.gif,pic7.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,31,1879,minus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic8.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,32,1611,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic5.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,33,1922,plus1,0,b06.bmp,Judgeindirect,blacksquare2.gif,pic1.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,34,1473,minus1,0,b12.bmp,Judgeindirect,blacksquare2.gif,pic15.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,35,2884,minus2,0,b05.bmp,Judgeindirect,blacksquare2.gif,pic20.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,36,1866,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic51.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,37,1455,plus2,0,b07.bmp,Judgeindirect,blacksquare2.gif,pic17.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,38,1191,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic48.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,39,1226,minus1,0,b12.jpg,Judgeindirect,blacksquare2.gif,pic44.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,40,1345,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic41.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,41,1063,plus2,0,w09.bmp,Judgeindirect,blacksquare2.gif,pic23.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,42,1856,plus1,0,b08.bmp,Judgeindirect,blacksquare2.gif,pic6.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,43,2708,minus2,0,b04.bmp,Judgeindirect,blacksquare2.gif,pic28.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,44,1145,minus1,0,b11.jpg,Judgeindirect,blacksquare2.gif,pic3.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,45,1328,plus1,0,w07.bmp,Judgeindirect,blacksquare2.gif,pic30.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,46,1932,minus1,0,b11.bmp,Judgeindirect,blacksquare2.gif,pic13.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,47,1095,plus2,0,w08.bmp,Judgeindirect,blacksquare2.gif,pic54.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,48,1551,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic68.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,49,1929,plus1,0,w06.bmp,Judgeindirect,blacksquare2.gif,pic4.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,50,1574,minus1,0,b10.bmp,Judgeindirect,blacksquare2.gif,pic65.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,51,2549,plus1,0,b02.bmp,Judgeindirect,blacksquare2.gif,pic67.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,52,1380,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic37.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,53,1775,minus1,0,b09.bmp,Judgeindirect,blacksquare2.gif,pic73.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,54,1645,plus1,0,w02.bmp,Judgeindirect,blacksquare2.gif,pic22.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,55,2210,minus1,0,w03.bmp,Judgeindirect,blacksquare2.gif,pic49.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,56,1733,minus2,0,b03.bmp,Judgeindirect,blacksquare2.gif,pic56.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,57,1907,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic34.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,58,1268,plus2,0,b10.jpg,Judgeindirect,blacksquare2.gif,pic27.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,59,1410,plus1,0,w04.bmp,Judgeindirect,blacksquare2.gif,pic38.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,60,1356,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic72.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,blackindirect,4,61,3043,minus1,0,b06.bmp,Judgeindirect,blacksquare2.gif,pic2.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,62,1365,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic43.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,63,3758,minus2,0,w01.bmp,Judgeindirect,blacksquare2.gif,pic74.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,64,1516,minus1,0,w07.bmp,Judgeindirect,blacksquare2.gif,pic26.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,65,1075,plus2,0,w09.bmp,Judgeindirect,blacksquare2.gif,pic36.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,66,1979,minus1,0,b12.jpg,Judgeindirect,blacksquare2.gif,pic52.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,67,2867,plus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic50.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,whiteindirect,4,68,1332,plus2,0,b11.jpg,Judgeindirect,blacksquare2.gif,pic46.bmp,Mask.bmp,0
120616,11:39:55,4.0.9.0,2,neutral,4,69,1657,minus1,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic55.bmp,Mask.bmp,0
