date,time,build,subject,trialcode,blocknum,trialnum,latency,response,correct,stimulus1,blockcode,stimulusitem2,stimulusitem3,stimulusitem4,stimulusitem5
22117,20:05:43,5.0.6.0,1,neutral,6,55,494,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic62.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,56,732,plus2,0,w07.bmp,Judgeindirect,blacksquare2.gif,pic32.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,57,904,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic58.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,58,1493,plus2,0,b11.bmp,Judgeindirect,blacksquare2.gif,pic50.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,59,1451,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic71.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,60,539,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic44.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,61,446,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic26.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,neutral,6,62,2702,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic67.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,63,1691,plus2,0,b12.jpg,Judgeindirect,blacksquare2.gif,pic46.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,64,2457,plus2,0,b05.bmp,Judgeindirect,blacksquare2.gif,pic14.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,65,857,plus2,0,b07.bmp,Judgeindirect,blacksquare2.gif,pic23.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,66,536,plus2,0,b04.bmp,Judgeindirect,blacksquare2.gif,pic39.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,67,572,plus2,0,b09.bmp,Judgeindirect,blacksquare2.gif,pic28.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,68,3014,plus2,0,b06.bmp,Judgeindirect,blacksquare2.gif,pic69.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,69,1304,plus2,0,b02.bmp,Judgeindirect,blacksquare2.gif,pic24.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,blackindirect,6,70,525,plus2,0,b12.bmp,Judgeindirect,blacksquare2.gif,pic33.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,71,889,plus2,0,b11.jpg,Judgeindirect,blacksquare2.gif,pic16.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,whiteindirect,6,72,703,plus2,0,w03.bmp,Judgeindirect,blacksquare2.gif,pic53.bmp,Mask.bmp,0
22117,20:05:43,5.0.6.0,1,gender,7,1,24804,1,1,0,demo,0,0,0,0
22117,20:05:43,5.0.6.0,1,age,7,1,24804,22,1,0,demo,0,0,0,0
22117,20:05:43,5.0.6.0,1,ethnicity,7,1,24804,"White, non-Hispanic or Latino",1,0,demo,0,0,0,0
22117,20:26:24,5.0.6.0,2,practice,1,1,1815,57,1,sample.bmp,orient1,blacksquare2.gif,pic76.bmp,Mask.bmp,0
22117,20:12:28,5.0.6.0,5,practice,1,1,1663,57,1,sample.bmp,orient1,blacksquare2.gif,pic76.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,practice,1,1,2395,57,1,sample.bmp,orient1,blacksquare2.gif,pic76.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,1,2999,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic16.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,2,1457,plus2,0,w02.bmp,Judgeindirect,blacksquare2.gif,pic41.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,3,1168,plus2,0,w01.bmp,Judgeindirect,blacksquare2.gif,pic17.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,4,1123,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic63.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,5,807,plus2,0,b05.bmp,Judgeindirect,blacksquare2.gif,pic71.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,6,888,plus2,0,w06.bmp,Judgeindirect,blacksquare2.gif,pic33.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,7,502,plus2,0,b06.bmp,Judgeindirect,blacksquare2.gif,pic56.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,8,419,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic55.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,9,787,plus2,0,b07.bmp,Judgeindirect,blacksquare2.gif,pic54.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,10,637,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic10.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,11,885,plus2,0,b11.jpg,Judgeindirect,blacksquare2.gif,pic14.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,12,754,plus2,0,b10.bmp,Judgeindirect,blacksquare2.gif,pic15.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,13,645,plus2,0,w05.bmp,Judgeindirect,blacksquare2.gif,pic27.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,14,16365,plus2,0,b12.jpg,Judgeindirect,blacksquare2.gif,pic49.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,15,468,plus2,0,w07.bmp,Judgeindirect,blacksquare2.gif,pic40.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,16,787,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic24.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,17,797,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic43.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,18,574,plus2,0,w09.bmp,Judgeindirect,blacksquare2.gif,pic25.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,19,417,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic72.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,20,497,plus2,0,b10.jpg,Judgeindirect,blacksquare2.gif,pic47.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,21,702,plus2,0,b03.bmp,Judgeindirect,blacksquare2.gif,pic69.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,22,571,plus2,0,b01.bmp,Judgeindirect,blacksquare2.gif,pic30.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,23,566,plus2,0,w04.bmp,Judgeindirect,blacksquare2.gif,pic5.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,24,488,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic22.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,25,526,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic73.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,26,514,plus2,0,w03.bmp,Judgeindirect,blacksquare2.gif,pic19.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,27,551,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic18.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,28,602,plus2,0,w08.bmp,Judgeindirect,blacksquare2.gif,pic13.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,29,507,plus2,0,b11.bmp,Judgeindirect,blacksquare2.gif,pic34.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,30,416,plus2,0,b04.bmp,Judgeindirect,blacksquare2.gif,pic53.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,31,488,plus2,0,b09.bmp,Judgeindirect,blacksquare2.gif,pic51.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,32,382,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic52.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,33,312,plus2,0,b02.bmp,Judgeindirect,blacksquare2.gif,pic65.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,34,317,plus2,0,b12.bmp,Judgeindirect,blacksquare2.gif,pic37.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,35,353,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic59.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,36,444,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic3.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,37,396,plus2,0,b12.jpg,Judgeindirect,blacksquare2.gif,pic61.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,38,589,plus2,0,b08.bmp,Judgeindirect,blacksquare2.gif,pic4.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,39,807,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic44.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,40,744,plus2,0,w07.bmp,Judgeindirect,blacksquare2.gif,pic67.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,41,532,plus2,0,b01.bmp,Judgeindirect,blacksquare2.gif,pic50.bmp,Mask.bmp,0
